claim_id,company,manager,vehicle,period,industry,borrower,business_description,investment_type,principal_or_shares,amortized_cost_usd_m,fair_value_usd_m,source_file,source_table_index,status
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Insurance,People Corporation (13),"Provider of group benefits, group retirement and human resources services",First lien senior secured loan,19.9,20.5,19.9,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,50,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Insurance,People Corporation (13),"Provider of group benefits, group retirement and human resources services",First lien senior secured loan,1.8,1.9,1.8,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,50,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Insurance,People Corporation (13),"Provider of group benefits, group retirement and human resources services",First lien senior secured loan,38.8,40.8,38.8,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,50,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Insurance,People Corporation (13),"Provider of group benefits, group retirement and human resources services",First lien senior secured loan,19.0,19.4,19.0,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,50,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Insurance,"SageSure Holdings, LLC and SageSure LLC (13)",Insurance service provider,First lien senior secured loan,34.3,34.3,34.3,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,50,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Insurance,"SageSure Holdings, LLC and SageSure LLC (13)",Insurance service provider,First lien senior secured loan,23.9,23.9,23.9,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,50,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Insurance,"SageSure Holdings, LLC and SageSure LLC (13)",Insurance service provider,Series A units,710.0,70.0,129.1,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,50,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Insurance,"SelectQuote, Inc. and SQ ABS Issuer, LLC",Direct to consumer insurance distribution platform,First lien senior secured notes,1.2,1.2,-2.0,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,50,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Insurance,"SelectQuote, Inc. and SQ ABS Issuer, LLC",Direct to consumer insurance distribution platform,First lien senior secured notes,1.8,1.8,-2.0,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,50,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Insurance,"SelectQuote, Inc. and SQ ABS Issuer, LLC",Direct to consumer insurance distribution platform,Warrant to purchase shares of common stock,,179068.0,-2.0,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,50,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Insurance,"SG Acquisition, Inc. (13)",Provider of insurance solutions for car sales,First lien senior secured loan,13.1,13.1,13.1,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,50,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Insurance,"SIG Parent Holdings, LLC (13)",Independent insurance brokerage,First lien senior secured loan,11.7,11.7,11.7,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,50,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Insurance,Slaine Holdings LLC (13),Holding company of insurance service providers,Senior subordinated loan,49.2,49.2,49.2,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,50,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Insurance,"THG Acquisition, LLC (13)",Multi-line insurance broker,First lien senior secured revolving loan,5.3,5.3,5.3,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,50,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Insurance,"THG Acquisition, LLC (13)",Multi-line insurance broker,First lien senior secured loan,35.7,35.7,35.7,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,51,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Insurance,"Truist Insurance Holdings, LLC and McGriff Insurance Services, LLC (13)",Insurance brokerage firm,First lien senior secured revolving loan,0.1,0.2,-2.0,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,51,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Insurance,"Truist Insurance Holdings, LLC and McGriff Insurance Services, LLC (13)",Insurance brokerage firm,First lien senior secured loan,0.1,0.1,0.1,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,51,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Insurance,"World Insurance Associates, LLC and World Associates Holdings, LLC (13)",Insurance service provider,First lien senior secured loan,11.7,11.7,11.6,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,51,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Capital Goods,"AeriTek Global US Acquisition Inc., AeriTek Global Holdings LLC, and Minus Forty QBD Corp. (13)",Manufacturer of commercial refrigeration and foodservice equipment,First lien senior secured revolving loan,1.7,1.7,1.7,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,51,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Capital Goods,"AeriTek Global US Acquisition Inc., AeriTek Global Holdings LLC, and Minus Forty QBD Corp. (13)",Manufacturer of commercial refrigeration and foodservice equipment,First lien senior secured loan,34.9,34.9,34.9,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,51,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Capital Goods,"AeriTek Global US Acquisition Inc., AeriTek Global Holdings LLC, and Minus Forty QBD Corp. (13)",Manufacturer of commercial refrigeration and foodservice equipment,First lien senior secured loan,5.2,5.2,5.2,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,51,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Capital Goods,"AeriTek Global US Acquisition Inc., AeriTek Global Holdings LLC, and Minus Forty QBD Corp. (13)",Manufacturer of commercial refrigeration and foodservice equipment,First lien senior secured loan,17.8,17.8,17.8,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,51,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Capital Goods,"Airx Climate Solutions, Inc. (13)",Provider of commercial HVAC equipment and services,First lien senior secured revolving loan,0.5,0.5,0.5,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,51,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Capital Goods,"Airx Climate Solutions, Inc. (13)",Provider of commercial HVAC equipment and services,First lien senior secured loan,9.7,9.7,9.7,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,51,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Capital Goods,"Airx Climate Solutions, Inc. (13)",Provider of commercial HVAC equipment and services,First lien senior secured loan,12.4,12.4,12.3,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,51,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Capital Goods,"Align Precision Group, LLC and Align Precision Topco, L.P. (4)(13)",Manufacturer of precision machined components for defense and high-tech industrial platforms,First lien senior secured loan,15.7,15.6,15.6,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,51,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Capital Goods,"Align Precision Group, LLC and Align Precision Topco, L.P. (4)(13)",Manufacturer of precision machined components for defense and high-tech industrial platforms,Class A-2 units,6310.0,0.1,-2.0,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,51,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Capital Goods,"Allclear Commercial Inc., Allclear Military Inc., Allclear Space Inc., and Allclear Group LLC (13)","Provider of military aircraft aftermarket parts and distribution, repair and logistics services",First lien senior secured revolving loan,0.2,0.2,0.2,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,51,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Capital Goods,"Allclear Commercial Inc., Allclear Military Inc., Allclear Space Inc., and Allclear Group LLC (13)","Provider of military aircraft aftermarket parts and distribution, repair and logistics services",First lien senior secured loan,2.8,2.0,2.8,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,51,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Capital Goods,"Allclear Commercial Inc., Allclear Military Inc., Allclear Space Inc., and Allclear Group LLC (13)","Provider of military aircraft aftermarket parts and distribution, repair and logistics services",First lien senior secured loan,0.5,0.2,0.2,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,51,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Capital Goods,"Allclear Commercial Inc., Allclear Military Inc., Allclear Space Inc., and Allclear Group LLC (13)","Provider of military aircraft aftermarket parts and distribution, repair and logistics services",First lien senior secured loan,0.9,0.9,0.9,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,51,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Capital Goods,"Allclear Commercial Inc., Allclear Military Inc., Allclear Space Inc., and Allclear Group LLC (13)","Provider of military aircraft aftermarket parts and distribution, repair and logistics services",First lien senior secured loan,1.7,0.6,0.7,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,51,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Capital Goods,"Allclear Commercial Inc., Allclear Military Inc., Allclear Space Inc., and Allclear Group LLC (13)","Provider of military aircraft aftermarket parts and distribution, repair and logistics services",Membership Interest,,4015.0,-2.0,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,51,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Capital Goods,"Arrowhead Holdco Company and Arrowhead GS Holdings, Inc.","Distributor of non-discretionary, mission-critical aftermarket replacement parts",First lien senior secured loan,0.1,0.1,0.1,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,51,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Capital Goods,"Arrowhead Holdco Company and Arrowhead GS Holdings, Inc.","Distributor of non-discretionary, mission-critical aftermarket replacement parts",Common stock,5054.0,5.1,-2.0,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,51,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Capital Goods,"Arxis, Inc. (fka Qnnect, LLC and Connector TopCo, LP)",Manufacturer of highly engineered hermetic packaging products,Class A common stock,1245139.0,9.9,57.5,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,52,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Capital Goods,"Bells Parent, Inc. (13)","A consulting, engineering, surveying, construction, and environmental services firm",First lien senior secured loan,12.5,12.5,12.4,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,52,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Capital Goods,"Bells Parent, Inc. (13)","A consulting, engineering, surveying, construction, and environmental services firm",First lien senior secured loan,42.3,42.3,41.7,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,52,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Capital Goods,"BGIF IV Fearless Utility Services, Inc. (13)",Maintenance and installation service provider for electric transmission and distribution infrastructure,First lien senior secured revolving loan,0.2,0.2,0.2,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,52,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Capital Goods,"BGIF IV Fearless Utility Services, Inc. (13)",Maintenance and installation service provider for electric transmission and distribution infrastructure,First lien senior secured loan,19.9,19.9,19.9,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,52,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Capital Goods,"Blue Raven Solutions, LLC, Triman Industries, Inc., and Crestwood Technology Group, LLC (13)","Provider of distribution, supply chain, and repair management services for the military aftermarket",First lien senior secured loan,29.1,29.1,28.5,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,52,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Capital Goods,Burgess Point Purchaser Corporation (13),"Remanufacturer of mission-critical and non-discretionary aftermarket vehicle, industrial, energy storage, and solar replacement parts",First lien senior secured loan,21.5,20.8,19.7,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,52,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Capital Goods,Burgess Point Purchaser Corporation (13),"Remanufacturer of mission-critical and non-discretionary aftermarket vehicle, industrial, energy storage, and solar replacement parts",First lien senior secured loan,31.5,31.5,29.8,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,52,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Capital Goods,CPIG Holdco Inc.,Distributor of engineered fluid power and complex machined solutions,First lien senior secured loan,14.3,14.3,14.3,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,52,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Capital Goods,"DFS Holding Company, Inc.","Distributor of maintenance, repair, and operations parts, supplies, and equipment to the foodservice industry",First lien senior secured loan,2.1,2.1,2.0,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,52,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Capital Goods,"Dynamic NC Aerospace Holdings, LLC and Dynamic NC Investment Holdings, LP",Provider of aerospace technology and equipment,Common units,9773000.0,9.8,17.8,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,52,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Capital Goods,"EIS Legacy Holdco, LLC (13)",Distributor of electric applicator components,First lien senior secured loan,6.0,6.0,6.0,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,52,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Capital Goods,"ELM DebtCo, LLC (13)",Provider of underground utility locating services with a focus on the natural gas & electric end markets,First lien senior secured revolving loan,0.1,0.1,0.1,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,52,parser-derived-needs-reconciliation
