match_row_id,cusip,identifier_quality,match_status,year_end_holding_rows,disposal_rows,holding_schedule_sections,disposal_schedule_parts,issuer_or_description_sample,year_end_book_value_usd,year_end_fair_value_usd,year_end_interest_income_usd,year_end_interest_received_usd,disposal_consideration_usd,disposal_book_value_at_disposal_usd,disposal_realized_gain_loss_usd,disposal_interest_or_dividends_received_usd,first_disposal_date,last_disposal_date,top_purchaser_or_disposition_type,cash_back_signal,proof_use,boundary,next_action
CFAASCBCM-04956,39538R-AB-5,standard-cusip-like,holding-and-disposal-same-cusip-visible,1,1,Schedule D Part 1 Section 2,Schedule D Part 4,GreenPoint MTA Trust 2005-AR1 GPMF 2005-AR1 A2,881278.000000,1163816.000000,71550.000000,1584.000000,118111.000000,35733.000000,0.000000,2970.000000,12/26/2025,12/26/2025,"Paydown 118,111 118,111",disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
CFAASCBCM-04957,39538W-BE-7,standard-cusip-like,holding-and-disposal-same-cusip-visible,1,1,Schedule D Part 1 Section 2,Schedule D Part 4,GreenPoint Mortgage Funding Tr GPMF 2005-HY1 M1,531713.000000,546041.000000,12971.000000,10104.000000,65344.000000,0.000000,0.000000,65344.000000,12/26/2025,12/26/2025,"Paydown 65,344",disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
CFAASCBCM-04958,39538W-BU-1,standard-cusip-like,holding-and-disposal-same-cusip-visible,1,1,Schedule D Part 1 Section 2,Schedule D Part 4,GreenPoint Mortgage Funding Tr GPMF 2005-AR4 2A1 ..,881708.000000,3640215.000000,3997.000000,210889.000000,32936.000000,5628.000000,0.000000,32936.000000,01/27/2025,01/27/2025,"Paydown 32,936 32,936 9,683 5,628 27,308 27,308 32,936 146 10/25/2045",disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
CFAASCBCM-04959,39538W-BY-3,standard-cusip-like,holding-and-disposal-same-cusip-visible,1,1,Schedule D Part 1 Section 2,Schedule D Part 4,GreenPoint Mortgage Funding Tr GPMF 2005-AR4 4A1A,866029.000000,1389708.000000,1091.000000,74123.000000,221592.000000,89443.000000,0.000000,8860.000000,12/26/2025,12/26/2025,Paydown,disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
CFAASCBCM-04960,39538W-EE-4,standard-cusip-like,holding-and-disposal-same-cusip-visible,1,1,Schedule D Part 1 Section 2,Schedule D Part 4,GreenPoint Mortgage Funding Tr GPMF 2005-AR5 2A1 ..,829581.000000,1011353.000000,1149.000000,65281.000000,72012.000000,33120.000000,0.000000,1182.000000,12/26/2025,12/26/2025,Paydown,disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
CFAASCBCM-04961,39538W-EL-8,standard-cusip-like,holding-and-disposal-same-cusip-visible,1,1,Schedule D Part 1 Section 2,Schedule D Part 4,GreenPoint Mortgage Funding Tr GPMF 2005-AR5 3A2 ..,128600.000000,332049.000000,-1434.000000,19428.000000,23659.000000,8076.000000,0.000000,23659.000000,12/26/2025,12/26/2025,"Paydown 23,659 23,659 11,948 8,076 15,583 15,583 23,659 677 11/25/2046",disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
CFAASCBCM-04962,39538W-FH-6,standard-cusip-like,holding-and-disposal-same-cusip-visible,1,1,Schedule D Part 1 Section 2,Schedule D Part 4,GreenPoint Mortgage Funding Tr GPMF 2006-AR1 A1A ..,1239147.000000,1293133.000000,60501.000000,85880.000000,127744.000000,12959.000000,0.000000,3686.000000,12/26/2025,12/26/2025,"Paydown 127,744",disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
CFAASCBCM-04963,39538W-GC-6,standard-cusip-like,holding-and-disposal-same-cusip-visible,1,1,Schedule D Part 1 Section 2,Schedule D Part 4,GreenPoint Mortgage Funding Tr GPMF 2006-AR2 2A1 ..,510063.000000,501994.000000,19358.000000,2357.000000,39465.000000,38088.000000,0.000000,39465.000000,12/26/2025,12/26/2025,"Paydown 39,465 39,465",disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
CFAASCBCM-04964,39538W-GF-9,standard-cusip-like,holding-and-disposal-same-cusip-visible,1,2,Schedule D Part 1 Section 2,Schedule D Part 4,GreenPoint Mortgage Funding Tr GPMF 2006-AR2 G3A1,4170712.000000,4182503.000000,3353.000000,46455.000000,4587138.000000,4176835.000000,0.000000,162792.000000,10/09/2025,12/25/2025,"Paydown 366,357 366,357 354,107 301,471 15,803 15,803",disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
CFAASCBCM-04965,39538W-GG-7,standard-cusip-like,holding-and-disposal-same-cusip-visible,1,1,Schedule D Part 1 Section 2,Schedule D Part 4,GreenPoint Mortgage Funding Tr GPMF 2006-AR2 3A2 ..,15466.000000,40615.000000,1817.000000,6050.000000,3630.000000,1328.000000,0.000000,3630.000000,12/26/2025,12/26/2025,Paydown,disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
CFAASCBCM-04966,39538W-HC-5,standard-cusip-like,disposal-only-cusip-visible,0,1,,Schedule D Part 4,GreenPoint Mortgage Funding Tr GPMF 2006-AR3 3A1 .. ..01/01/2025 . Paydown,0.000000,0.000000,0.000000,0.000000,3251.000000,0.000000,0.000000,3251.000000,01/01/2025,01/01/2025,"Paydown 3,251 04/25/2036",disposal-consideration; interest-or-dividend-cash,named disposal/proceeds candidate; no year-end holding row expected or found in current parser,disposed asset may not remain in year-end Schedule D holdings; absence from year-end holdings is not a parser failure by itself,"classify disposition type and test whether the CUSIP was fully sold, matured, paid down, or appears under a corrected identifier"
CFAASCBCM-04967,39539M-AA-7,standard-cusip-like,holding-and-disposal-same-cusip-visible,1,1,Schedule D Part 1 Section 2,Schedule D Part 4,GreenPoint Mortgage Funding Tr GPMF 2007-AR3 A1,641407.000000,699910.000000,-1006.000000,33788.000000,83667.000000,11773.000000,0.000000,2072.000000,12/26/2025,12/26/2025,Paydown,disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
CFAASCBCM-04968,39729R-AD-0,standard-cusip-like,disposal-only-cusip-visible,0,2,,Schedule D Part 4,Greenwood Park CLO Ltd GRNPK 2018-1A C 5.866% 04/15/31,0.000000,0.000000,0.000000,0.000000,15750000.000000,4349826.000000,0.000000,845688.000000,08/15/2025,08/15/2025,Call 100 0000,disposal-consideration; interest-or-dividend-cash,named disposal/proceeds candidate; no year-end holding row expected or found in current parser,disposed asset may not remain in year-end Schedule D holdings; absence from year-end holdings is not a parser failure by itself,"classify disposition type and test whether the CUSIP was fully sold, matured, paid down, or appears under a corrected identifier"
CFAASCBCM-04969,39729R-AE-8,standard-cusip-like,disposal-only-cusip-visible,0,1,,Schedule D Part 4,Greenwood Park CLO Ltd GRNPK 2018-1A D 6.666% 04/15/31,0.000000,0.000000,0.000000,0.000000,20700000.000000,143206.000000,0.000000,1251315.000000,08/15/2025,08/15/2025,Paydown,disposal-consideration; interest-or-dividend-cash,named disposal/proceeds candidate; no year-end holding row expected or found in current parser,disposed asset may not remain in year-end Schedule D holdings; absence from year-end holdings is not a parser failure by itself,"classify disposition type and test whether the CUSIP was fully sold, matured, paid down, or appears under a corrected identifier"
CFAASCBCM-04970,39808P-AQ-9,standard-cusip-like,holding-and-disposal-same-cusip-visible,1,1,Schedule D Part 1 Section 2,Schedule D Part 4,Greywolf CLO V Ltd GWOLF 2015-1A BR,5929520.000000,5950373.000000,402026.000000,3444476.000000,1065609.000000,0.000000,-142.000000,72190.000000,10/27/2025,10/27/2025,Paydown,disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
CFAASCBCM-04971,39808P-AS-5,standard-cusip-like,year-end-holding-only-cusip-visible,1,0,Schedule D Part 1 Section 2,,Greywolf CLO V Ltd GWOLF 2015-1A CR,8986319.000000,9007731.000000,512478.000000,1882082.000000,0.000000,0.000000,0.000000,0.000000,,,,interest-or-dividend-cash,"year-end holding candidate for future income, maturity, or later-period proceeds matching","year-end holding row has no current disposal/proceeds match; it may still have income, maturity, credit-quality, or later-period cash evidence","join to page 18 income categories, later disposal rows, credit-quality migration, and liability-cost spread support"
CFAASCBCM-04972,39809A-AE-8,standard-cusip-like,year-end-holding-only-cusip-visible,1,0,Schedule D Part 1 Section 2,,GREYWOLF CLO VII Ltd GWOLF 2018-2A B,9399035.000000,9414852.000000,540813.000000,7017575.000000,0.000000,0.000000,0.000000,0.000000,,,,interest-or-dividend-cash,"year-end holding candidate for future income, maturity, or later-period proceeds matching","year-end holding row has no current disposal/proceeds match; it may still have income, maturity, credit-quality, or later-period cash evidence","join to page 18 income categories, later disposal rows, credit-quality migration, and liability-cost spread support"
